Wall time,Step,Value
1764507073.2476404,53624832,-6736.5
1764507220.703784,53772288,-6015.0
1764507251.636594,53805056,-6420.0
1764507282.6202068,53837824,-7105.5
1764507393.241923,53952512,-7217.5
1764507596.418437,54165504,-7208.0
1764507628.791398,54198272,-7319.5
1764507723.7071345,54296576,-6718.5
1764507847.6129165,54427648,-6117.5
1764507936.809757,54525952,-6211.0
1764507951.7930086,54542336,-6013.0
1764508028.4952538,54624256,-5617.0
1764508105.7214217,54706176,-6116.0
1764508214.190864,54820864,-7018.0
1764508341.183233,54951936,-6302.0
1764508404.2012317,55017472,-5616.0
1764508469.0511699,55083008,-5811.0
1764508674.9905448,55296000,-5606.5
1764508705.6716106,55328768,-5727.0
1764508736.7315276,55361536,-7330.5
1764508788.6092386,55410688,-7128.5
1764508869.2808964,55492608,-4605.0
1764509135.3279936,55771136,-5512.5
1764509212.750332,55853056,-7325.0
1764509494.1160305,56147968,-7110.0
1764509557.2717152,56213504,-7407.5
1764509603.485506,56262656,-7804.5
1764509685.2618563,56344576,-7605.5
1764509797.5429802,56459264,-5722.0
1764509861.3491914,56524800,-5536.0
1764509893.9219472,56557568,-6045.0
1764509985.6475954,56655872,-6796.5
1764510002.184125,56672256,-7180.0
1764510097.9048193,56770560,-6810.0
1764510209.5586257,56885248,-6426.5
1764510306.6256356,56983552,-7516.0
1764510354.3596401,57032704,-7009.0
1764510448.4950075,57131008,-7330.5
1764510620.3293216,57311232,-6908.5
1764510651.5389674,57344000,-6915.5
1764510815.6704257,57507840,-5022.0
1764510863.1742976,57556992,-6113.0
1764510895.1141255,57589760,-6718.0
1764510972.7450645,57671680,-6018.0
1764511225.464034,57933824,-5893.5
1764511257.6928115,57966592,-5008.5
1764511336.9932027,58048512,-5029.0
1764511352.662652,58064896,-5832.0
1764511412.3557546,58130432,-6533.5
1764511445.1765957,58163200,-5823.0
1764511563.573729,58277888,-7218.0
1764511673.0787086,58392576,-5541.5
1764511866.6844459,58589184,-6095.0
1764511945.3386066,58671104,-6602.0
1764512139.2424057,58867712,-6621.0
1764512155.3369775,58884096,-7129.5
1764512251.8913095,58982400,-8714.5
1764512267.6791325,58998784,-8026.5
1764512488.5719995,59228160,-7502.5
1764512552.0640073,59293696,-6222.5
1764512584.2309036,59326464,-6224.5
1764512616.652054,59359232,-5720.5
1764512665.2436082,59408384,-6121.0
1764512712.5487454,59457536,-6726.5
1764512853.4900439,59604992,-5898.5
1764512949.0681012,59703296,-7619.5
1764512980.074243,59736064,-7117.0
1764513159.919981,59916288,-7105.5
1764513174.763805,59932672,-7204.0
1764513271.5179029,60030976,-7511.0
1764513385.1740792,60145664,-5998.5
1764513757.3208935,60538880,-4705.5
1764513855.1160645,60637184,-5537.5
1764513885.8598046,60669952,-6223.0
1764514213.4518623,61014016,-6712.0
1764514262.0368996,61063168,-7008.0
1764514323.7323666,61128704,-6316.5
1764514341.6568227,61145088,-6607.5
1764514357.9503198,61161472,-6501.0
1764514456.387885,61259776,-6508.0
1764514505.155591,61308928,-7502.0
1764514538.4887595,61341696,-7285.5
1764514691.9988794,61489152,-8330.5
1764514807.1162596,61603840,-5087.5
1764514891.3385966,61685760,-4928.0
1764515026.3517215,61816832,-5527.0
1764515092.8307073,61882368,-5805.5
1764515157.6378582,61947904,-5657.0
1764515363.9229488,62160896,-4917.5
1764515395.982495,62193664,-5198.0
1764515443.8855677,62242816,-5998.0
1764515636.2716405,62439424,-5513.5
1764515704.2006996,62504960,-4717.5
1764515790.155233,62586880,-5519.0
1764515819.938709,62619648,-5712.5
1764515976.1751597,62783488,-4914.0
1764516005.710219,62816256,-4912.0
1764516036.330484,62849024,-5290.0
1764516241.294574,63062016,-5020.5
1764516495.8931456,63324160,-5608.5
1764516574.6174214,63406080,-5305.0
1764516683.829257,63520768,-7124.0
1764517085.7701936,63930368,-6552.0
1764517100.1994734,63946752,-6153.5
1764517115.2007132,63963136,-6448.0
1764517226.4177535,64077824,-6204.0
1764517383.8709576,64241664,-5414.5
1764517511.263252,64372736,-4909.5
1764517606.49188,64471040,-6816.5
1764517622.3254278,64487424,-7115.5
1764517685.1709034,64552960,-6298.5
1764517859.8602707,64733184,-6819.5
1764517951.8837247,64831488,-7012.0
1764518046.4570353,64929792,-7328.5
1764518094.2074497,64978944,-7519.0
1764518337.7172291,65224704,-5919.5
1764518402.9217105,65290240,-5801.0
1764518513.3790338,65404928,-6633.0
1764518577.2562566,65470464,-5717.0
1764518658.0120995,65552384,-6411.0
1764518736.102606,65634304,-6494.0
1764518802.4972136,65699840,-6212.0
1764518817.9191532,65716224,-5512.0
1764518987.7658386,65896448,-7197.0
1764519002.0907753,65912832,-7092.0
1764519171.7347345,66093056,-7695.0
1764519205.7842822,66125824,-7399.5
1764519220.7132494,66142208,-7279.5
1764519330.4067059,66256896,-7917.5
1764519363.1674697,66289664,-7824.5
1764519382.1752787,66306048,-7420.5
1764519398.5074928,66322432,-7819.0
1764519415.1866388,66338816,-7315.5
1764519509.2862196,66437120,-7511.5
1764519872.2546933,66797568,-7211.0
1764520159.0235407,67076096,-6918.5
1764520245.8890684,67158016,-5811.0
1764520265.5754697,67174400,-6103.0
1764520302.9652781,67207168,-5903.0
1764520438.4449117,67338240,-4805.0
1764520638.0941644,67534848,-7115.0
1764521414.8722844,68288512,-6998.0
