Wall time,Step,Value
1763730886.122148,46972928,-4825.02880859375
1763731127.357977,47218688,-6926.896484375
1763731143.330654,47235072,-6826.9365234375
1763731294.3656428,47382528,-6220.92626953125
1763731328.0525985,47415296,-6221.80029296875
1763731361.4357605,47448064,-7125.3642578125
1763731488.385614,47579136,-6724.865234375
1763731625.544625,47710208,-6325.93701171875
1763731685.2921665,47775744,-6824.41064453125
1763731733.1469002,47824896,-6425.33251953125
1763731767.1243105,47857664,-6325.44921875
1763731784.5852537,47874048,-6425.84033203125
1763731832.8367682,47923200,-6125.02392578125
1763731929.5112379,48021504,-6124.19873046875
1763732000.1734178,48087040,-7424.93408203125
1763732016.3867998,48103424,-7525.169921875
1763732238.7951,48332800,-7525.58642578125
1763732284.658242,48381952,-6823.328125
1763732330.4946656,48431104,-7324.197265625
1763732444.8909588,48545792,-6626.4072265625
1763732493.0767255,48594944,-5525.775390625
1763732526.811387,48627712,-6624.9736328125
1763732628.713896,48726016,-7126.18701171875
1763732709.0140054,48807936,-6727.31591796875
1763732805.7429287,48906240,-6023.5703125
1763732839.5559537,48939008,-6722.89599609375
1763732955.4618545,49053696,-8125.43798828125
1763733006.7773485,49102848,-6524.84765625
1763733055.6576524,49152000,-6726.62060546875
1763733103.6214397,49201152,-6126.4462890625
1763733234.222353,49332224,-9023.408203125
1763733380.579116,49479680,-6224.79833984375
1763733544.8327188,49643520,-6922.90576171875
1763733627.2228174,49725440,-8123.91845703125
1763733838.001248,49938432,-5823.7451171875
1763733867.753491,49971200,-5823.24658203125
1763734138.1136336,50249728,-5720.1357421875
1763734187.3998342,50298880,-6820.3251953125
1763734264.1253688,50380800,-7423.1318359375
1763734411.4047284,50528256,-5727.50537109375
1763734426.3800762,50544640,-5531.9296875
1763734523.8698037,50642944,-5528.8115234375
1763734625.0264962,50741248,-7322.22216796875
1763734745.2756977,50855936,-6924.11865234375
1763734763.6554158,50872320,-6624.08349609375
1763734782.546459,50888704,-7323.14453125
1763734817.3142736,50921472,-7023.66748046875
1763734885.3697784,50987008,-7923.220703125
1763734953.7533236,51052544,-7522.04296875
1763735017.6203132,51118080,-7525.90380859375
1763735033.4865248,51134464,-8026.1630859375
1763735048.8029191,51150848,-7726.3056640625
1763735136.00547,51232768,-7825.048828125
1763735170.330428,51265536,-7725.0546875
1763735335.4843125,51429376,-5321.9130859375
1763735453.55891,51544064,-6129.0078125
1763735619.3849342,51707904,-8422.421875
1763735907.10135,52002816,-6325.18310546875
1763735988.4056702,52084736,-6322.94580078125
1763736141.8765163,52232192,-5822.03662109375
1763736192.6265688,52281344,-6122.703125
1763736226.9142258,52314112,-6122.86181640625
1763736344.46586,52428800,-5922.09619140625
1763736409.3323119,52494336,-7723.55712890625
1763736425.6056447,52510720,-8023.88232421875
1763736552.51247,52641792,-7924.673828125
1763736616.3821197,52707328,-5823.59326171875
1763736633.0356271,52723712,-6524.3720703125
1763736683.8276696,52772864,-7225.6748046875
1763736716.5561295,52805632,-7925.68603515625
1763736837.7898068,52920320,-7725.95263671875
1763736974.0163984,53051392,-7225.53759765625
1763737042.1742902,53116928,-8726.0078125
1763737076.795123,53149696,-8525.21484375
1763737178.579154,53248000,-6924.17578125
1763737436.68123,53510144,-6822.06982421875
1763737487.2751448,53559296,-6622.611328125
1763737591.9802983,53657600,-7423.39892578125
1763737685.8275414,53755904,-6423.27001953125
1763737920.1927023,53985280,-6925.67626953125
1763737986.6766393,54050816,-7624.99951171875
1763738117.1255617,54181888,-8724.5361328125
1763738449.2282338,54525952,-7221.2294921875
1763738667.331578,54738944,-7421.87255859375
1763738746.6775134,54820864,-6721.6943359375
1763738919.3684406,55001088,-7521.33203125
1763739067.8297596,55148544,-6922.24755859375
1763739152.9463046,55230464,-7221.7705078125
1763739187.5002246,55263232,-7121.11767578125
1763739222.737886,55296000,-7420.82177734375
1763739273.8528485,55345152,-7519.80517578125
1763739304.4429357,55377920,-7920.279296875
1763739385.1311834,55459840,-7420.89306640625
1763739400.6201298,55476224,-7220.60791015625
1763739528.2158844,55607296,-6320.43359375
1763739544.6115143,55623680,-5620.146484375
1763739594.9619913,55672832,-6020.6083984375
1763739709.7280154,55787520,-6021.7119140625
1763739775.5782065,55853056,-7721.88427734375
1763739793.2286074,55869440,-7621.8486328125
1763739944.8788364,56016896,-6322.6640625
1763740015.6993241,56082432,-7023.17333984375
1763740076.9022918,56147968,-7122.5615234375
1763740216.773892,56279040,-8423.56640625
1763740303.1630423,56360960,-7523.373046875
1763740567.624061,56606720,-6424.3115234375
